time;gFx;gFy;gFz;TgF
2,755000;-0,0320;0,0324;0,9859;0,987
2,759000;-0,0333;0,0321;0,9866;0,988
2,764000;-0,0311;0,0366;0,9864;0,988
2,769000;-0,0315;0,0310;0,9847;0,986
2,774000;-0,0302;0,0288;0,9879;0,989
2,779000;-0,0297;0,0291;0,9898;0,991
2,786000;-0,0300;0,0306;0,9932;0,994
2,791000;-0,0292;0,0280;0,9898;0,991
2,794000;-0,0259;0,0315;0,9897;0,991
2,803000;-0,0310;0,0309;0,9895;0,990
2,804000;-0,0297;0,0308;0,9869;0,988
2,810000;-0,0287;0,0291;0,9886;0,989
2,814000;-0,0287;0,0319;0,9910;0,992
2,829000;-0,0308;0,0319;0,9893;0,990
2,831000;-0,0289;0,0331;0,9893;0,990
2,855000;-0,0297;0,0364;0,9901;0,991
2,856000;-0,0291;0,0361;0,9853;0,986
2,857000;-0,0293;0,0393;0,9860;0,987
2,857000;-0,0305;0,0433;0,9895;0,991
2,858000;-0,0298;0,0399;0,9908;0,992
2,858000;-0,0286;0,0408;0,9915;0,993
2,859000;-0,0308;0,0425;0,9869;0,988
2,864000;-0,0300;0,0429;0,9841;0,985
2,869000;-0,0317;0,0394;0,9864;0,988
2,874000;-0,0333;0,0413;0,9890;0,990
2,879000;-0,0284;0,0447;0,9892;0,991
2,885000;-0,0286;0,0419;0,9870;0,988
2,889000;-0,0294;0,0424;0,9866;0,988
2,894000;-0,0295;0,0418;0,9860;0,987
2,899000;-0,0324;0,0424;0,9926;0,994
2,912000;-0,0322;0,0436;0,9909;0,992
2,913000;-0,0308;0,0477;0,9885;0,990
2,913000;-0,0293;0,0454;0,9890;0,990
2,936000;-0,0299;0,0440;0,9866;0,988
2,938000;-0,0293;0,0431;0,9876;0,989
2,938000;-0,0313;0,0466;0,9907;0,992
2,939000;-0,0300;0,0460;0,9880;0,990
2,939000;-0,0313;0,0443;0,9865;0,988
2,943000;-0,0315;0,0427;0,9849;0,986
2,949000;-0,0320;0,0443;0,9855;0,987
2,953000;-0,0314;0,0455;0,9899;0,991
2,959000;-0,0315;0,0442;0,9875;0,989
2,963000;-0,0304;0,0451;0,9890;0,990
2,969000;-0,0297;0,0452;0,9909;0,992
2,973000;-0,0300;0,0451;0,9898;0,991
2,979000;-0,0302;0,0449;0,9854;0,987
2,986000;-0,0278;0,0480;0,9870;0,989
2,988000;-0,0303;0,0486;0,9877;0,989
2,993000;-0,0341;0,0476;0,9862;0,988
2,998000;-0,0315;0,0438;0,9908;0,992
3,004000;-0,0287;0,0471;0,9917;0,993
3,032000;-0,0330;0,0464;0,9906;0,992
3,033000;-0,0320;0,0487;0,9908;0,993
3,035000;-0,0311;0,0475;0,9886;0,990
3,036000;-0,0327;0,0430;0,9899;0,991
3,037000;-0,0319;0,0449;0,9903;0,992
3,038000;-0,0322;0,0448;0,9923;0,994
3,039000;-0,0316;0,0440;0,9913;0,993
3,042000;-0,0322;0,0407;0,9942;0,996
3,048000;-0,0306;0,0418;0,9890;0,990
3,057000;-0,0322;0,0430;0,9892;0,991
3,059000;-0,0294;0,0457;0,9866;0,988
3,063000;-0,0321;0,0425;0,9849;0,986
3,069000;-0,0305;0,0422;0,9859;0,987
3,072000;-0,0288;0,0442;0,9870;0,988
3,078000;-0,0294;0,0448;0,9879;0,989
3,082000;-0,0297;0,0437;0,9913;0,993
3,088000;-0,0331;0,0432;0,9903;0,992
3,093000;-0,0300;0,0432;0,9875;0,989
3,097000;-0,0310;0,0447;0,9875;0,989
3,110000;-0,0316;0,0431;0,9865;0,988
3,112000;-0,0302;0,0438;0,9843;0,986
3,112000;-0,0299;0,0462;0,9844;0,986
3,130000;-0,0305;0,0452;0,9848;0,986
3,131000;-0,0306;0,0426;0,9892;0,991
3,132000;-0,0315;0,0420;0,9864;0,988
3,133000;-0,0293;0,0441;0,9902;0,992
3,140000;-0,0309;0,0465;0,9920;0,994
3,141000;-0,0327;0,0466;0,9888;0,990
3,147000;-0,0295;0,0427;0,9881;0,989
3,152000;-0,0298;0,0433;0,9892;0,991
3,157000;-0,0275;0,0424;0,9903;0,992
3,162000;-0,0273;0,0419;0,9887;0,990
3,168000;-0,0292;0,0404;0,9877;0,989
3,171000;-0,0295;0,0419;0,9884;0,990
3,177000;-0,0287;0,0413;0,9868;0,988
3,182000;-0,0293;0,0383;0,9868;0,988
3,187000;-0,0320;0,0403;0,9931;0,994
3,192000;-0,0293;0,0391;0,9935;0,995
3,197000;-0,0320;0,0388;0,9897;0,991
3,214000;-0,0292;0,0416;0,9849;0,986
3,215000;-0,0300;0,0419;0,9849;0,986
3,216000;-0,0326;0,0411;0,9866;0,988
3,217000;-0,0325;0,0408;0,9877;0,989
3,226000;-0,0299;0,0436;0,9870;0,988
3,227000;-0,0319;0,0410;0,9852;0,987
3,232000;-0,0325;0,0400;0,9836;0,985
3,239000;-0,0311;0,0404;0,9907;0,992
3,241000;-0,0300;0,0352;0,9846;0,986
3,247000;-0,0291;0,0375;0,9853;0,986
3,252000;-0,0302;0,0381;0,9888;0,990
3,256000;-0,0303;0,0358;0,9881;0,989
3,261000;-0,0288;0,0341;0,9871;0,988
3,267000;-0,0294;0,0352;0,9887;0,990
3,271000;-0,0291;0,0359;0,9921;0,993
3,276000;-0,0302;0,0352;0,9904;0,992
3,281000;-0,0303;0,0358;0,9904;0,992
3,287000;-0,0306;0,0364;0,9947;0,996
3,291000;-0,0289;0,0357;0,9908;0,992
3,296000;-0,0314;0,0354;0,9873;0,988
3,302000;-0,0327;0,0355;0,9895;0,991
3,307000;-0,0295;0,0348;0,9848;0,986
3,312000;-0,0331;0,0374;0,9888;0,990
3,316000;-0,0305;0,0376;0,9862;0,987
3,330000;-0,0308;0,0346;0,9893;0,990
3,331000;-0,0300;0,0344;0,9906;0,992
3,333000;-0,0316;0,0398;0,9873;0,989
3,349000;-0,0288;0,0393;0,9868;0,988
3,351000;-0,0310;0,0358;0,9863;0,987
3,351000;-0,0308;0,0338;0,9881;0,989
3,352000;-0,0310;0,0326;0,9837;0,985
3,356000;-0,0328;0,0317;0,9826;0,984
3,360000;-0,0304;0,0337;0,9910;0,992
3,365000;-0,0308;0,0321;0,9898;0,991
3,370000;-0,0302;0,0317;0,9897;0,991
3,376000;-0,0297;0,0353;0,9891;0,990
3,380000;-0,0288;0,0342;0,9877;0,989
3,386000;-0,0287;0,0326;0,9862;0,987
3,391000;-0,0293;0,0361;0,9884;0,989
3,395000;-0,0284;0,0368;0,9902;0,991
3,400000;-0,0327;0,0365;0,9908;0,992
3,406000;-0,0309;0,0368;0,9913;0,992
3,410000;-0,0299;0,0364;0,9904;0,992
3,415000;-0,0313;0,0360;0,9864;0,988
3,428000;-0,0298;0,0374;0,9876;0,989
3,429000;-0,0300;0,0377;0,9906;0,992
3,430000;-0,0326;0,0383;0,9886;0,990
3,448000;-0,0322;0,0386;0,9888;0,990
3,449000;-0,0317;0,0357;0,9925;0,994
3,450000;-0,0317;0,0364;0,9904;0,992
3,450000;-0,0321;0,0349;0,9866;0,988
3,458000;-0,0306;0,0361;0,9890;0,990
3,459000;-0,0293;0,0381;0,9901;0,991
3,465000;-0,0295;0,0371;0,9898;0,991
3,470000;-0,0325;0,0369;0,9909;0,992
3,475000;-0,0306;0,0386;0,9907;0,992
3,480000;-0,0305;0,0387;0,9866;0,988
3,484000;-0,0336;0,0418;0,9885;0,990
3,490000;-0,0293;0,0418;0,9881;0,989
3,495000;-0,0306;0,0400;0,9841;0,985
3,500000;-0,0325;0,0391;0,9875;0,989
3,514000;-0,0305;0,0427;0,9873;0,989
3,516000;-0,0299;0,0422;0,9942;0,996
3,517000;-0,0308;0,0433;0,9899;0,991
3,539000;-0,0302;0,0463;0,9890;0,991
3,540000;-0,0326;0,0464;0,9862;0,988
3,540000;-0,0315;0,0422;0,9871;0,989
3,541000;-0,0294;0,0424;0,9876;0,989
3,541000;-0,0297;0,0433;0,9876;0,989
3,544000;-0,0310;0,0430;0,9865;0,988
3,549000;-0,0320;0,0469;0,9906;0,992
3,555000;-0,0282;0,0435;0,9931;0,994
3,559000;-0,0284;0,0433;0,9902;0,992
3,564000;-0,0308;0,0446;0,9877;0,989
3,569000;-0,0265;0,0421;0,9862;0,987
3,574000;-0,0282;0,0422;0,9851;0,986
3,579000;-0,0311;0,0438;0,9868;0,988
3,584000;-0,0295;0,0416;0,9914;0,993
3,588000;-0,0264;0,0400;0,9918;0,993
3,593000;-0,0310;0,0421;0,9898;0,991
3,598000;-0,0261;0,0449;0,9862;0,988
3,613000;-0,0275;0,0429;0,9885;0,990
3,614000;-0,0302;0,0419;0,9848;0,986
3,614000;-0,0292;0,0455;0,9890;0,990
3,629000;-0,0305;0,0433;0,9886;0,990
3,630000;-0,0275;0,0438;0,9869;0,988
3,631000;-0,0271;0,0438;0,9874;0,989
3,634000;-0,0286;0,0463;0,9877;0,989
3,639000;-0,0294;0,0468;0,9881;0,990
3,643000;-0,0272;0,0480;0,9879;0,989
3,648000;-0,0295;0,0468;0,9862;0,988
3,654000;-0,0322;0,0420;0,9888;0,990
3,658000;-0,0330;0,0442;0,9917;0,993
3,663000;-0,0295;0,0435;0,9910;0,992
3,670000;-0,0336;0,0420;0,9908;0,992
3,673000;-0,0305;0,0414;0,9907;0,992
3,678000;-0,0315;0,0433;0,9902;0,992
3,683000;-0,0308;0,0419;0,9914;0,993
3,689000;-0,0306;0,0404;0,9875;0,989
3,693000;-0,0287;0,0409;0,9907;0,992
3,697000;-0,0331;0,0365;0,9908;0,992
3,712000;-0,0324;0,0414;0,9868;0,988
3,714000;-0,0321;0,0420;0,9886;0,990
3,714000;-0,0272;0,0415;0,9897;0,991
3,719000;-0,0298;0,0396;0,9893;0,991
3,736000;-0,0295;0,0398;0,9838;0,985
3,738000;-0,0278;0,0400;0,9880;0,989
3,738000;-0,0320;0,0405;0,9874;0,989
3,739000;-0,0317;0,0419;0,9864;0,988
3,743000;-0,0305;0,0420;0,9870;0,988
3,747000;-0,0315;0,0394;0,9876;0,989
3,753000;-0,0311;0,0393;0,9865;0,988
3,758000;-0,0282;0,0375;0,9879;0,989
3,762000;-0,0315;0,0372;0,9908;0,992
3,767000;-0,0322;0,0346;0,9891;0,990
3,772000;-0,0282;0,0365;0,9893;0,990
3,777000;-0,0293;0,0346;0,9950;0,996
3,782000;-0,0330;0,0372;0,9941;0,995
3,787000;-0,0310;0,0394;0,9937;0,995
3,792000;-0,0321;0,0365;0,9920;0,993
3,797000;-0,0325;0,0380;0,9881;0,989
3,813000;-0,0295;0,0376;0,9888;0,990
3,814000;-0,0286;0,0381;0,9869;0,988
3,815000;-0,0308;0,0370;0,9875;0,989
3,817000;-0,0288;0,0368;0,9895;0,991
3,831000;-0,0276;0,0385;0,9904;0,992
3,833000;-0,0333;0,0368;0,9880;0,989
3,833000;-0,0315;0,0397;0,9902;0,991
3,842000;-0,0320;0,0382;0,9875;0,989
3,843000;-0,0310;0,0399;0,9830;0,984
3,847000;-0,0317;0,0387;0,9855;0,987
3,852000;-0,0330;0,0398;0,9890;0,990
3,856000;-0,0322;0,0388;0,9901;0,991
3,862000;-0,0314;0,0369;0,9868;0,988
3,867000;-0,0311;0,0374;0,9885;0,990
3,872000;-0,0295;0,0349;0,9896;0,991
3,876000;-0,0297;0,0369;0,9898;0,991
3,882000;-0,0305;0,0404;0,9918;0,993
3,888000;-0,0311;0,0366;0,9893;0,990
3,891000;-0,0314;0,0360;0,9909;0,992
3,896000;-0,0313;0,0379;0,9917;0,993
3,901000;-0,0326;0,0372;0,9931;0,994
3,906000;-0,0322;0,0392;0,9904;0,992
3,911000;-0,0299;0,0380;0,9881;0,989
3,916000;-0,0310;0,0405;0,9880;0,989
3,931000;-0,0287;0,0381;0,9884;0,990
3,933000;-0,0311;0,0382;0,9868;0,988
3,933000;-0,0276;0,0385;0,9836;0,985
3,956000;-0,0240;0,0387;0,9815;0,983
3,957000;-0,0276;0,0447;0,9831;0,985
3,958000;-0,0270;0,0420;0,9836;0,985
3,959000;-0,0282;0,0424;0,9844;0,986
3,959000;-0,0315;0,0419;0,9902;0,992
3,961000;-0,0330;0,0386;0,9935;0,995
3,966000;-0,0297;0,0382;0,9950;0,996
3,972000;-0,0295;0,0409;0,9947;0,996
3,976000;-0,0311;0,0402;0,9930;0,994
3,981000;-0,0319;0,0365;0,9907;0,992
3,988000;-0,0321;0,0353;0,9921;0,993
3,991000;-0,0293;0,0382;0,9877;0,989
3,995000;-0,0297;0,0397;0,9869;0,988
4,001000;-0,0320;0,0408;0,9866;0,988
4,006000;-0,0316;0,0390;0,9904;0,992
4,011000;-0,0332;0,0383;0,9869;0,988
4,015000;-0,0339;0,0440;0,9864;0,988
4,030000;-0,0287;0,0432;0,9886;0,990
4,031000;-0,0278;0,0451;0,9865;0,988
4,032000;-0,0293;0,0411;0,9865;0,988
4,049000;-0,0316;0,0420;0,9882;0,990
4,050000;-0,0293;0,0408;0,9890;0,990
4,051000;-0,0292;0,0435;0,9887;0,990
4,052000;-0,0300;0,0408;0,9858;0,987
4,059000;-0,0346;0,0380;0,9862;0,987
4,060000;-0,0319;0,0394;0,9890;0,990
4,065000;-0,0280;0,0397;0,9887;0,990
4,071000;-0,0295;0,0394;0,9853;0,987
4,075000;-0,0298;0,0390;0,9912;0,992
4,079000;-0,0304;0,0377;0,9930;0,994
4,085000;-0,0320;0,0369;0,9885;0,990
4,090000;-0,0304;0,0374;0,9879;0,989
4,094000;-0,0305;0,0392;0,9899;0,991
4,099000;-0,0322;0,0383;0,9879;0,989
4,110000;-0,0314;0,0400;0,9887;0,990
4,111000;-0,0300;0,0397;0,9877;0,989
4,114000;-0,0309;0,0408;0,9881;0,989
4,125000;-0,0311;0,0393;0,9914;0,993
4,126000;-0,0320;0,0371;0,9921;0,993
4,130000;-0,0298;0,0385;0,9919;0,993
4,135000;-0,0303;0,0390;0,9912;0,992
4,140000;-0,0337;0,0421;0,9898;0,991
4,144000;-0,0338;0,0387;0,9901;0,991
4,149000;-0,0298;0,0394;0,9902;0,991
4,155000;-0,0306;0,0416;0,9886;0,990
4,159000;-0,0289;0,0440;0,9884;0,990
4,164000;-0,0310;0,0420;0,9859;0,987
4,172000;-0,0327;0,0447;0,9879;0,989
4,174000;-0,0293;0,0452;0,9885;0,990
4,179000;-0,0320;0,0422;0,9912;0,993
4,184000;-0,0320;0,0433;0,9898;0,991
4,190000;-0,0322;0,0425;0,9885;0,990
4,194000;-0,0326;0,0407;0,9920;0,993
4,199000;-0,0291;0,0440;0,9884;0,990
4,215000;-0,0294;0,0418;0,9901;0,991
4,216000;-0,0314;0,0392;0,9877;0,989
4,217000;-0,0302;0,0394;0,9860;0,987
4,237000;-0,0311;0,0382;0,9885;0,990
4,239000;-0,0302;0,0402;0,9875;0,989
4,239000;-0,0305;0,0418;0,9890;0,990
4,240000;-0,0314;0,0426;0,9881;0,990
4,240000;-0,0294;0,0394;0,9862;0,987
4,244000;-0,0277;0,0437;0,9864;0,988
4,249000;-0,0278;0,0437;0,9877;0,989
4,254000;-0,0303;0,0452;0,9903;0,992
4,259000;-0,0297;0,0455;0,9870;0,989
4,264000;-0,0332;0,0437;0,9844;0,986
4,269000;-0,0316;0,0400;0,9876;0,989
4,274000;-0,0313;0,0404;0,9882;0,990
4,279000;-0,0284;0,0418;0,9870;0,988
4,284000;-0,0282;0,0433;0,9886;0,990
4,289000;-0,0278;0,0393;0,9855;0,987
4,293000;-0,0287;0,0374;0,9880;0,989
4,299000;-0,0302;0,0399;0,9909;0,992
4,314000;-0,0333;0,0405;0,9888;0,990
4,315000;-0,0293;0,0391;0,9864;0,988
4,316000;-0,0300;0,0375;0,9899;0,991
4,321000;-0,0292;0,0374;0,9898;0,991
4,339000;-0,0292;0,0381;0,9919;0,993
4,340000;-0,0330;0,0350;0,9932;0,994
4,341000;-0,0328;0,0343;0,9919;0,993
4,341000;-0,0286;0,0341;0,9862;0,987
4,343000;-0,0277;0,0346;0,9893;0,990
4,349000;-0,0308;0,0343;0,9890;0,990
4,356000;-0,0319;0,0339;0,9821;0,983
4,358000;-0,0284;0,0388;0,9849;0,986
4,363000;-0,0293;0,0375;0,9881;0,989
4,368000;-0,0303;0,0383;0,9876;0,989
4,373000;-0,0298;0,0416;0,9857;0,987
4,378000;-0,0304;0,0446;0,9892;0,991
4,383000;-0,0308;0,0442;0,9890;0,990
4,389000;-0,0314;0,0435;0,9909;0,992
4,392000;-0,0324;0,0468;0,9862;0,988
4,398000;-0,0293;0,0484;0,9816;0,983
4,402000;-0,0298;0,0486;0,9880;0,990
4,408000;-0,0294;0,0482;0,9897;0,991
4,413000;-0,0315;0,0469;0,9881;0,990
4,418000;-0,0327;0,0441;0,9893;0,991
4,432000;-0,0314;0,0453;0,9899;0,991
4,433000;-0,0324;0,0451;0,9904;0,992
4,436000;-0,0287;0,0425;0,9882;0,990
4,453000;-0,0325;0,0409;0,9876;0,989
4,455000;-0,0302;0,0424;0,9863;0,988
4,456000;-0,0286;0,0402;0,9866;0,988
4,456000;-0,0302;0,0399;0,9925;0,994
4,458000;-0,0281;0,0388;0,9932;0,994
4,462000;-0,0309;0,0379;0,9887;0,990
4,467000;-0,0306;0,0365;0,9876;0,989
4,472000;-0,0284;0,0393;0,9849;0,986
4,477000;-0,0306;0,0376;0,9842;0,985
4,482000;-0,0282;0,0386;0,9835;0,985
4,488000;-0,0291;0,0364;0,9907;0,992
4,493000;-0,0325;0,0386;0,9876;0,989
4,498000;-0,0330;0,0392;0,9882;0,990
4,501000;-0,0291;0,0377;0,9895;0,991
4,516000;-0,0300;0,0377;0,9902;0,991
4,517000;-0,0297;0,0350;0,9930;0,994
4,518000;-0,0314;0,0341;0,9909;0,992
4,535000;-0,0316;0,0370;0,9920;0,993
4,537000;-0,0321;0,0346;0,9925;0,994
4,537000;-0,0295;0,0381;0,9885;0,990
4,538000;-0,0298;0,0357;0,9932;0,994
4,542000;-0,0315;0,0369;0,9913;0,992
4,547000;-0,0306;0,0365;0,9864;0,988
4,552000;-0,0320;0,0390;0,9871;0,988
4,557000;-0,0330;0,0424;0,9824;0,984
4,562000;-0,0325;0,0399;0,9848;0,986
4,567000;-0,0313;0,0443;0,9874;0,989
4,572000;-0,0298;0,0449;0,9898;0,991
4,577000;-0,0299;0,0435;0,9931;0,995
4,582000;-0,0321;0,0430;0,9873;0,989
4,586000;-0,0314;0,0386;0,9835;0,985
4,592000;-0,0298;0,0413;0,9864;0,988
4,597000;-0,0293;0,0415;0,9829;0,984
4,601000;-0,0293;0,0374;0,9864;0,988
4,615000;-0,0298;0,0391;0,9877;0,989
4,617000;-0,0295;0,0400;0,9882;0,989
4,618000;-0,0302;0,0386;0,9909;0,992
4,635000;-0,0339;0,0352;0,9881;0,989
4,637000;-0,0331;0,0361;0,9901;0,991
4,637000;-0,0310;0,0372;0,9929;0,994
4,638000;-0,0316;0,0363;0,9897;0,991
4,641000;-0,0319;0,0350;0,9885;0,990
4,646000;-0,0321;0,0355;0,9913;0,992
4,651000;-0,0320;0,0394;0,9892;0,991
4,657000;-0,0284;0,0357;0,9892;0,990
4,661000;-0,0305;0,0390;0,9909;0,992
4,665000;-0,0325;0,0369;0,9906;0,992
4,672000;-0,0313;0,0391;0,9906;0,992
4,676000;-0,0299;0,0398;0,9907;0,992
4,680000;-0,0314;0,0440;0,9868;0,988
4,686000;-0,0324;0,0432;0,9868;0,988
4,691000;-0,0313;0,0390;0,9831;0,984
4,695000;-0,0300;0,0393;0,9848;0,986
4,700000;-0,0306;0,0413;0,9863;0,988
4,715000;-0,0298;0,0392;0,9903;0,992
4,716000;-0,0302;0,0409;0,9899;0,991
4,717000;-0,0292;0,0420;0,9907;0,992
4,721000;-0,0297;0,0402;0,9887;0,990
4,736000;-0,0317;0,0380;0,9848;0,986
4,738000;-0,0313;0,0383;0,9829;0,984
4,739000;-0,0284;0,0375;0,9875;0,989
4,740000;-0,0293;0,0379;0,9853;0,986
4,746000;-0,0299;0,0377;0,9880;0,989
4,750000;-0,0306;0,0377;0,9903;0,992
4,756000;-0,0295;0,0376;0,9946;0,996
4,761000;-0,0309;0,0383;0,9928;0,994
4,765000;-0,0309;0,0383;0,9892;0,990
4,769000;-0,0295;0,0370;0,9852;0,986
4,775000;-0,0310;0,0376;0,9846;0,986
4,780000;-0,0292;0,0344;0,9824;0,983
4,785000;-0,0311;0,0397;0,9855;0,987
4,790000;-0,0283;0,0420;0,9887;0,990
4,795000;-0,0277;0,0391;0,9885;0,990
4,800000;-0,0316;0,0369;0,9874;0,989
4,815000;-0,0306;0,0379;0,9915;0,993
4,817000;-0,0278;0,0338;0,9887;0,990
4,817000;-0,0277;0,0387;0,9864;0,988
4,839000;-0,0275;0,0405;0,9893;0,991
4,840000;-0,0291;0,0383;0,9915;0,993
4,841000;-0,0305;0,0388;0,9879;0,989
4,841000;-0,0302;0,0380;0,9876;0,989
4,842000;-0,0319;0,0354;0,9829;0,984
4,845000;-0,0324;0,0371;0,9848;0,986
4,850000;-0,0314;0,0383;0,9873;0,988
4,855000;-0,0297;0,0416;0,9866;0,988
4,860000;-0,0287;0,0375;0,9874;0,989
4,865000;-0,0298;0,0411;0,9895;0,991
4,870000;-0,0284;0,0398;0,9897;0,991
4,876000;-0,0309;0,0421;0,9860;0,987
4,880000;-0,0326;0,0447;0,9847;0,986
4,884000;-0,0302;0,0430;0,9840;0,985
4,890000;-0,0314;0,0411;0,9893;0,991
4,895000;-0,0333;0,0444;0,9895;0,991
4,899000;-0,0316;0,0463;0,9931;0,995
4,904000;-0,0317;0,0440;0,9939;0,995
4,908000;-0,0308;0,0400;0,9956;0,997
4,914000;-0,0335;0,0391;0,9890;0,990
4,919000;-0,0326;0,0408;0,9862;0,988
4,932000;-0,0317;0,0402;0,9824;0,984
4,933000;-0,0292;0,0414;0,9876;0,989
4,936000;-0,0337;0,0420;0,9885;0,990
4,953000;-0,0320;0,0407;0,9870;0,988
4,954000;-0,0297;0,0421;0,9859;0,987
4,956000;-0,0302;0,0465;0,9854;0,987
4,957000;-0,0295;0,0453;0,9890;0,990
4,958000;-0,0321;0,0433;0,9910;0,993
4,963000;-0,0326;0,0430;0,9975;0,999
4,968000;-0,0317;0,0436;0,9982;1,000
4,973000;-0,0298;0,0426;0,9908;0,992
4,978000;-0,0336;0,0407;0,9902;0,992
4,983000;-0,0304;0,0370;0,9885;0,990
4,989000;-0,0283;0,0390;0,9838;0,985
4,993000;-0,0271;0,0396;0,9873;0,988
4,998000;-0,0277;0,0349;0,9854;0,986
5,003000;-0,0297;0,0365;0,9875;0,989
5,008000;-0,0328;0,0390;0,9897;0,991
5,013000;-0,0316;0,0388;0,9868;0,988
5,018000;-0,0286;0,0438;0,9881;0,989
5,032000;-0,0262;0,0430;0,9899;0,991
5,034000;-0,0295;0,0431;0,9919;0,993
5,034000;-0,0309;0,0463;0,9892;0,991
5,039000;-0,0338;0,0435;0,9893;0,991
5,057000;-0,0331;0,0380;0,9902;0,991
5,058000;-0,0293;0,0347;0,9929;0,994
5,059000;-0,0347;0,0358;0,9934;0,995
5,059000;-0,0344;0,0360;0,9931;0,994
5,063000;-0,0314;0,0317;0,9940;0,995
5,068000;-0,0297;0,0333;0,9857;0,987
5,074000;-0,0275;0,0330;0,9803;0,981
5,078000;-0,0320;0,0335;0,9766;0,978
5,083000;-0,0298;0,0348;0,9792;0,980
5,087000;-0,0309;0,0377;0,9888;0,990
5,092000;-0,0327;0,0372;0,9929;0,994
5,097000;-0,0315;0,0391;0,9954;0,997
5,103000;-0,0306;0,0392;0,9965;0,998
5,120000;-0,0302;0,0426;0,9868;0,988
5,122000;-0,0277;0,0420;0,9818;0,983
5,122000;-0,0311;0,0420;0,9811;0,983
5,125000;-0,0305;0,0421;0,9819;0,983
5,128000;-0,0284;0,0453;0,9858;0,987
5,132000;-0,0326;0,0421;0,9899;0,991
5,138000;-0,0359;0,0422;0,9942;0,996
5,142000;-0,0337;0,0403;0,9877;0,989
5,147000;-0,0313;0,0386;0,9852;0,986
5,151000;-0,0270;0,0381;0,9847;0,986
5,157000;-0,0289;0,0404;0,9852;0,986
5,162000;-0,0287;0,0413;0,9935;0,995
5,167000;-0,0287;0,0405;0,9984;1,000
5,173000;-0,0330;0,0438;0,9997;1,001
5,177000;-0,0333;0,0481;1,0008;1,003
5,181000;-0,0335;0,0464;0,9954;0,997
5,187000;-0,0294;0,0484;0,9837;0,985
5,192000;-0,0316;0,0493;0,9694;0,971
5,197000;-0,0310;0,0488;0,9698;0,972
5,202000;-0,0298;0,0492;0,9738;0,976
5,208000;-0,0314;0,0508;0,9891;0,991
5,212000;-0,0313;0,0492;1,0018;1,003
5,217000;-0,0325;0,0495;1,0053;1,007
5,221000;-0,0346;0,0498;1,0007;1,003
5,235000;-0,0342;0,0474;0,9936;0,995
5,236000;-0,0368;0,0486;0,9895;0,991
5,237000;-0,0322;0,0422;0,9819;0,983
5,256000;-0,0287;0,0375;0,9797;0,981
5,257000;-0,0317;0,0302;0,9808;0,982
5,258000;-0,0273;0,0260;0,9846;0,985
5,258000;-0,0278;0,0175;0,9931;0,994
5,261000;-0,0330;0,0138;0,9979;0,999
5,266000;-0,0304;0,0087;1,0015;1,002
5,271000;-0,0314;0,0014;1,0004;1,001
5,276000;-0,0326;-0,0008;0,9897;0,990
5,281000;-0,0305;-0,0042;0,9826;0,983
5,285000;-0,0317;-0,0100;0,9767;0,977
5,291000;-0,0324;-0,0086;0,9804;0,981
5,296000;-0,0317;-0,0104;0,9800;0,981
5,301000;-0,0266;-0,0130;0,9818;0,982
5,306000;-0,0309;-0,0143;0,9871;0,988
5,312000;-0,0343;-0,0155;0,9874;0,988
5,316000;-0,0350;-0,0194;0,9892;0,990
5,321000;-0,0321;-0,0185;0,9931;0,994
5,334000;-0,0276;-0,0242;0,9848;0,985
5,336000;-0,0259;-0,0242;0,9863;0,987
5,337000;-0,0270;-0,0226;0,9890;0,990
5,359000;-0,0276;-0,0244;0,9904;0,991
5,361000;-0,0306;-0,0269;0,9921;0,993
5,361000;-0,0269;-0,0260;0,9876;0,988
5,362000;-0,0282;-0,0273;0,9848;0,986
5,362000;-0,0273;-0,0232;0,9816;0,982
5,365000;-0,0251;-0,0172;0,9755;0,976
5,371000;-0,0216;-0,0138;0,9698;0,970
5,376000;-0,0187;-0,0088;0,9654;0,966
5,381000;-0,0186;-0,0016;0,9648;0,965
5,385000;-0,0170;0,0074;0,9623;0,963
5,392000;-0,0063;0,0151;0,9493;0,949
5,395000;-0,0073;0,0276;0,9466;0,947
5,401000;-0,0084;0,0431;0,9576;0,959
5,405000;-0,0111;0,0612;0,9814;0,983
5,410000;-0,0145;0,0773;1,0119;1,015
5,416000;-0,0161;0,0911;1,0298;1,034
5,420000;-0,0167;0,0978;1,0381;1,043
5,434000;-0,0302;0,1039;1,0320;1,038
5,436000;-0,0435;0,1008;1,0136;1,020
5,436000;-0,0458;0,0969;0,9980;1,004
5,453000;-0,0424;0,0905;0,9925;0,998
5,455000;-0,0421;0,0837;0,9910;0,995
5,456000;-0,0422;0,0752;0,9917;0,995
5,456000;-0,0358;0,0622;0,9875;0,990
5,462000;-0,0370;0,0437;0,9914;0,993
5,464000;-0,0424;0,0282;0,9984;1,000
5,470000;-0,0567;0,0131;1,0059;1,008
5,476000;-0,0636;-0,0073;1,0119;1,014
5,479000;-0,0716;-0,0343;1,0199;1,023
5,485000;-0,0791;-0,0618;1,0132;1,018
5,492000;-0,0743;-0,0894;1,0001;1,007
5,496000;-0,0586;-0,1139;0,9851;0,993
5,500000;-0,0470;-0,1376;0,9731;0,984
5,505000;-0,0433;-0,1571;0,9739;0,987
5,511000;-0,0427;-0,1765;0,9799;0,997
5,515000;-0,0379;-0,1940;0,9830;1,003
5,520000;-0,0314;-0,2005;0,9702;0,991
