time;gFx;gFy;gFz;TgF
2,781000;-0,0251;0,0212;0,9173;0,918
2,782000;-0,0237;0,0205;0,9033;0,904
2,783000;-0,0200;0,0259;0,9275;0,928
2,783000;-0,0176;0,0262;0,9837;0,984
2,783000;-0,0111;0,0255;1,0378;1,038
2,784000;-0,0126;0,0283;1,0678;1,068
2,787000;-0,0134;0,0314;1,0613;1,062
2,794000;-0,0138;0,0269;1,0239;1,024
2,798000;-0,0156;0,0273;0,9664;0,967
2,802000;-0,0226;0,0297;0,9251;0,926
2,807000;-0,0215;0,0298;0,9135;0,914
2,812000;-0,0229;0,0288;0,9333;0,934
2,817000;-0,0204;0,0332;0,9797;0,980
2,822000;-0,0149;0,0360;1,0290;1,030
2,837000;-0,0128;0,0354;1,0603;1,061
2,839000;-0,0139;0,0316;1,0522;1,053
2,839000;-0,0171;0,0311;1,0215;1,022
2,876000;-0,0205;0,0319;0,9731;0,974
2,878000;-0,0189;0,0335;0,9325;0,933
2,879000;-0,0221;0,0353;0,9239;0,925
2,879000;-0,0233;0,0405;0,9403;0,942
2,880000;-0,0220;0,0411;0,9760;0,977
2,881000;-0,0157;0,0402;1,0194;1,020
2,882000;-0,0143;0,0418;1,0474;1,048
2,882000;-0,0139;0,0451;1,0477;1,049
2,883000;-0,0153;0,0435;1,0213;1,022
2,887000;-0,0164;0,0433;0,9796;0,981
2,893000;-0,0198;0,0424;0,9454;0,947
2,897000;-0,0223;0,0418;0,9287;0,930
2,902000;-0,0190;0,0432;0,9356;0,937
2,907000;-0,0183;0,0470;0,9714;0,973
2,921000;-0,0178;0,0482;1,0146;1,016
2,922000;-0,0145;0,0465;1,0426;1,044
2,923000;-0,0161;0,0436;1,0426;1,044
2,981000;-0,0186;0,0509;1,0152;1,017
2,983000;-0,0197;0,0487;0,9857;0,987
2,983000;-0,0228;0,0510;0,9531;0,955
2,984000;-0,0209;0,0528;0,9396;0,941
2,984000;-0,0211;0,0547;0,9496;0,951
2,985000;-0,0183;0,0567;0,9769;0,979
2,986000;-0,0156;0,0580;1,0101;1,012
2,986000;-0,0120;0,0543;1,0323;1,034
2,987000;-0,0106;0,0576;1,0305;1,032
2,987000;-0,0116;0,0554;1,0194;1,021
2,988000;-0,0145;0,0546;0,9887;0,990
2,988000;-0,0201;0,0513;0,9590;0,961
2,989000;-0,0244;0,0508;0,9449;0,947
2,991000;-0,0212;0,0557;0,9511;0,953
2,997000;-0,0228;0,0565;0,9767;0,979
3,001000;-0,0211;0,0552;1,0029;1,005
3,006000;-0,0205;0,0564;1,0222;1,024
3,012000;-0,0172;0,0590;1,0293;1,031
3,016000;-0,0168;0,0598;1,0208;1,023
3,020000;-0,0157;0,0575;0,9914;0,993
3,036000;-0,0172;0,0518;0,9634;0,965
3,038000;-0,0160;0,0542;0,9524;0,954
3,038000;-0,0162;0,0539;0,9512;0,953
3,043000;-0,0168;0,0578;0,9687;0,971
3,080000;-0,0193;0,0579;0,9924;0,994
3,081000;-0,0204;0,0589;1,0106;1,013
3,082000;-0,0186;0,0558;1,0251;1,027
3,082000;-0,0182;0,0541;1,0152;1,017
3,083000;-0,0194;0,0501;0,9980;0,999
3,083000;-0,0209;0,0535;0,9781;0,980
3,083000;-0,0232;0,0541;0,9605;0,962
3,084000;-0,0223;0,0508;0,9599;0,961
3,085000;-0,0184;0,0547;0,9714;0,973
3,090000;-0,0157;0,0553;0,9870;0,989
3,095000;-0,0172;0,0568;1,0035;1,005
3,100000;-0,0154;0,0536;1,0143;1,016
3,105000;-0,0171;0,0525;1,0150;1,016
3,121000;-0,0177;0,0539;0,9978;0,999
3,122000;-0,0210;0,0526;0,9824;0,984
3,123000;-0,0211;0,0534;0,9732;0,975
3,125000;-0,0205;0,0507;0,9631;0,965
3,162000;-0,0194;0,0492;0,9710;0,972
3,164000;-0,0195;0,0537;0,9903;0,992
3,164000;-0,0140;0,0502;1,0018;1,003
3,165000;-0,0145;0,0529;1,0111;1,013
3,165000;-0,0187;0,0520;1,0145;1,016
3,166000;-0,0160;0,0498;0,9964;0,998
3,166000;-0,0184;0,0492;0,9797;0,981
3,167000;-0,0181;0,0457;0,9682;0,969
3,169000;-0,0210;0,0464;0,9654;0,967
3,175000;-0,0210;0,0466;0,9714;0,973
3,179000;-0,0194;0,0475;0,9876;0,989
3,184000;-0,0188;0,0473;1,0042;1,006
3,189000;-0,0200;0,0462;1,0075;1,009
3,196000;-0,0183;0,0475;1,0056;1,007
3,199000;-0,0178;0,0454;0,9990;1,000
3,204000;-0,0192;0,0420;0,9848;0,986
3,237000;-0,0179;0,0429;0,9741;0,975
3,238000;-0,0162;0,0418;0,9676;0,969
3,239000;-0,0186;0,0390;0,9748;0,976
3,239000;-0,0159;0,0443;0,9873;0,988
3,240000;-0,0178;0,0396;0,9979;0,999
3,240000;-0,0151;0,0446;1,0072;1,008
3,241000;-0,0208;0,0396;1,0084;1,009
3,282000;-0,0192;0,0381;1,0008;1,002
3,283000;-0,0193;0,0383;0,9886;0,990
3,284000;-0,0188;0,0398;0,9767;0,978
3,284000;-0,0173;0,0388;0,9714;0,972
3,285000;-0,0199;0,0377;0,9759;0,977
3,285000;-0,0161;0,0381;0,9852;0,986
3,286000;-0,0137;0,0365;0,9948;0,996
3,286000;-0,0134;0,0353;1,0019;1,003
3,287000;-0,0139;0,0328;1,0036;1,004
3,289000;-0,0176;0,0320;1,0004;1,001
3,296000;-0,0190;0,0322;0,9908;0,992
3,299000;-0,0214;0,0348;0,9819;0,983
3,304000;-0,0227;0,0320;0,9735;0,974
3,312000;-0,0203;0,0326;0,9786;0,979
3,313000;-0,0214;0,0353;0,9862;0,987
3,318000;-0,0197;0,0343;0,9928;0,994
3,323000;-0,0198;0,0354;0,9963;0,997
3,336000;-0,0154;0,0359;0,9973;0,998
3,337000;-0,0146;0,0347;0,9968;0,997
3,338000;-0,0150;0,0361;0,9909;0,992
3,382000;-0,0170;0,0333;0,9858;0,986
3,384000;-0,0171;0,0327;0,9780;0,979
3,385000;-0,0211;0,0333;0,9788;0,980
3,386000;-0,0212;0,0332;0,9842;0,985
3,387000;-0,0183;0,0330;0,9910;0,992
3,388000;-0,0172;0,0321;0,9986;0,999
3,388000;-0,0168;0,0316;1,0011;1,002
3,389000;-0,0175;0,0291;0,9963;0,997
3,389000;-0,0164;0,0298;0,9908;0,991
3,390000;-0,0184;0,0327;0,9838;0,985
3,395000;-0,0208;0,0313;0,9743;0,975
3,399000;-0,0190;0,0336;0,9760;0,977
3,403000;-0,0184;0,0335;0,9826;0,983
3,408000;-0,0194;0,0330;0,9941;0,995
3,413000;-0,0182;0,0349;1,0014;1,002
3,418000;-0,0159;0,0341;1,0000;1,001
3,422000;-0,0170;0,0353;0,9958;0,997
3,437000;-0,0188;0,0342;0,9914;0,992
3,439000;-0,0195;0,0321;0,9822;0,983
3,439000;-0,0187;0,0342;0,9813;0,982
3,487000;-0,0206;0,0352;0,9819;0,983
3,488000;-0,0215;0,0353;0,9841;0,985
3,488000;-0,0184;0,0305;0,9898;0,990
3,489000;-0,0188;0,0346;0,9975;0,998
3,489000;-0,0199;0,0364;0,9962;0,997
3,490000;-0,0150;0,0363;0,9975;0,998
3,490000;-0,0167;0,0377;0,9947;0,996
3,490000;-0,0189;0,0374;0,9854;0,986
3,491000;-0,0179;0,0397;0,9810;0,982
3,491000;-0,0161;0,0380;0,9835;0,984
3,492000;-0,0160;0,0386;0,9887;0,990
3,498000;-0,0199;0,0399;0,9917;0,993
3,502000;-0,0181;0,0394;0,9985;0,999
3,506000;-0,0183;0,0370;0,9989;1,000
3,512000;-0,0209;0,0387;0,9923;0,993
3,517000;-0,0178;0,0394;0,9895;0,990
3,522000;-0,0165;0,0387;0,9846;0,985
3,539000;-0,0168;0,0375;0,9840;0,985
3,540000;-0,0170;0,0377;0,9793;0,980
3,541000;-0,0164;0,0424;0,9865;0,988
3,545000;-0,0162;0,0414;0,9881;0,989
3,579000;-0,0145;0,0449;0,9940;0,995
3,580000;-0,0194;0,0438;0,9964;0,998
3,581000;-0,0190;0,0443;0,9950;0,996
3,582000;-0,0181;0,0432;0,9939;0,995
3,582000;-0,0184;0,0429;0,9890;0,990
3,583000;-0,0165;0,0422;0,9805;0,982
3,583000;-0,0178;0,0410;0,9798;0,981
3,584000;-0,0193;0,0413;0,9836;0,985
3,586000;-0,0172;0,0392;0,9928;0,994
3,592000;-0,0162;0,0388;0,9937;0,995
3,596000;-0,0183;0,0416;0,9942;0,995
3,601000;-0,0177;0,0438;0,9946;0,996
3,606000;-0,0194;0,0407;0,9934;0,994
3,622000;-0,0179;0,0433;0,9877;0,989
3,623000;-0,0179;0,0460;0,9857;0,987
3,624000;-0,0182;0,0486;0,9874;0,989
3,663000;-0,0183;0,0462;0,9882;0,989
3,664000;-0,0175;0,0452;0,9893;0,991
3,665000;-0,0201;0,0452;0,9920;0,993
3,665000;-0,0175;0,0473;0,9912;0,992
3,666000;-0,0177;0,0466;0,9904;0,992
3,666000;-0,0183;0,0449;0,9908;0,992
3,667000;-0,0186;0,0460;0,9849;0,986
3,667000;-0,0204;0,0464;0,9791;0,980
3,668000;-0,0168;0,0476;0,9873;0,989
3,671000;-0,0155;0,0451;0,9888;0,990
3,679000;-0,0164;0,0463;0,9884;0,990
3,681000;-0,0205;0,0455;0,9895;0,991
3,685000;-0,0178;0,0492;0,9948;0,996
3,691000;-0,0171;0,0481;0,9928;0,994
3,696000;-0,0179;0,0479;0,9893;0,991
3,700000;-0,0188;0,0464;0,9855;0,987
3,705000;-0,0201;0,0486;0,9865;0,988
3,713000;-0,0200;0,0504;0,9854;0,987
3,715000;-0,0192;0,0491;0,9873;0,989
3,720000;-0,0198;0,0463;0,9837;0,985
3,725000;-0,0183;0,0509;0,9898;0,991
3,739000;-0,0175;0,0480;0,9934;0,995
3,740000;-0,0181;0,0458;0,9906;0,992
3,741000;-0,0140;0,0501;0,9902;0,992
3,790000;-0,0179;0,0501;0,9876;0,989
3,791000;-0,0204;0,0491;0,9888;0,990
3,792000;-0,0166;0,0471;0,9846;0,986
3,792000;-0,0166;0,0468;0,9899;0,991
3,793000;-0,0166;0,0486;0,9920;0,993
3,793000;-0,0192;0,0475;0,9897;0,991
3,794000;-0,0190;0,0481;0,9910;0,992
3,794000;-0,0210;0,0488;0,9880;0,989
3,795000;-0,0183;0,0457;0,9909;0,992
3,795000;-0,0205;0,0465;0,9891;0,990
3,802000;-0,0192;0,0507;0,9852;0,987
3,803000;-0,0203;0,0513;0,9847;0,986
3,805000;-0,0172;0,0470;0,9837;0,985
3,809000;-0,0177;0,0470;0,9909;0,992
3,815000;-0,0166;0,0473;0,9917;0,993
3,820000;-0,0171;0,0460;0,9896;0,991
3,824000;-0,0179;0,0463;0,9932;0,994
3,836000;-0,0198;0,0480;0,9876;0,989
3,837000;-0,0201;0,0442;0,9885;0,990
3,848000;-0,0176;0,0466;0,9869;0,988
3,849000;-0,0200;0,0470;0,9859;0,987
3,849000;-0,0208;0,0448;0,9859;0,987
3,872000;-0,0195;0,0475;0,9895;0,991
3,873000;-0,0190;0,0465;0,9930;0,994
3,873000;-0,0195;0,0519;0,9936;0,995
3,874000;-0,0167;0,0493;0,9870;0,988
3,874000;-0,0150;0,0476;0,9854;0,987
3,883000;-0,0168;0,0447;0,9831;0,984
3,884000;-0,0161;0,0446;0,9865;0,988
3,889000;-0,0198;0,0430;0,9877;0,989
3,896000;-0,0179;0,0418;0,9871;0,988
3,899000;-0,0198;0,0447;0,9880;0,989
3,904000;-0,0203;0,0451;0,9909;0,992
3,909000;-0,0173;0,0440;0,9950;0,996
3,914000;-0,0188;0,0400;0,9913;0,992
3,919000;-0,0204;0,0426;0,9865;0,988
3,923000;-0,0217;0,0425;0,9838;0,985
3,940000;-0,0182;0,0437;0,9847;0,986
3,941000;-0,0187;0,0399;0,9881;0,989
3,942000;-0,0189;0,0391;0,9879;0,989
3,986000;-0,0176;0,0392;0,9899;0,991
3,988000;-0,0162;0,0420;0,9888;0,990
3,989000;-0,0190;0,0403;0,9899;0,991
3,989000;-0,0179;0,0400;0,9943;0,995
3,990000;-0,0182;0,0404;0,9857;0,987
3,990000;-0,0172;0,0377;0,9849;0,986
3,991000;-0,0172;0,0364;0,9865;0,987
3,991000;-0,0182;0,0382;0,9851;0,986
3,992000;-0,0159;0,0409;0,9893;0,990
3,992000;-0,0176;0,0387;0,9847;0,986
3,998000;-0,0179;0,0392;0,9901;0,991
4,000000;-0,0176;0,0418;0,9942;0,995
4,003000;-0,0168;0,0385;0,9890;0,990
4,008000;-0,0188;0,0376;0,9874;0,988
4,014000;-0,0188;0,0383;0,9901;0,991
4,018000;-0,0184;0,0396;0,9904;0,991
4,023000;-0,0197;0,0365;0,9868;0,988
4,041000;-0,0209;0,0365;0,9846;0,985
4,043000;-0,0166;0,0365;0,9901;0,991
4,043000;-0,0151;0,0397;0,9929;0,994
4,085000;-0,0171;0,0400;0,9923;0,993
4,086000;-0,0170;0,0407;0,9901;0,991
4,087000;-0,0177;0,0369;0,9880;0,989
4,088000;-0,0172;0,0387;0,9860;0,987
4,088000;-0,0197;0,0383;0,9857;0,987
4,089000;-0,0173;0,0383;0,9846;0,985
4,089000;-0,0173;0,0368;0,9849;0,986
4,089000;-0,0179;0,0398;0,9921;0,993
4,090000;-0,0170;0,0376;0,9888;0,990
4,090000;-0,0165;0,0350;0,9926;0,993
4,093000;-0,0160;0,0369;0,9943;0,995
4,099000;-0,0161;0,0357;0,9897;0,990
4,102000;-0,0194;0,0369;0,9871;0,988
4,107000;-0,0193;0,0357;0,9890;0,990
4,114000;-0,0179;0,0347;0,9862;0,987
4,117000;-0,0157;0,0370;0,9921;0,993
4,122000;-0,0197;0,0385;0,9892;0,990
4,127000;-0,0175;0,0371;0,9913;0,992
4,140000;-0,0162;0,0383;0,9939;0,995
4,143000;-0,0183;0,0390;0,9915;0,992
4,183000;-0,0189;0,0383;0,9881;0,989
4,184000;-0,0188;0,0348;0,9890;0,990
4,185000;-0,0186;0,0338;0,9868;0,988
4,185000;-0,0181;0,0366;0,9874;0,988
4,186000;-0,0145;0,0366;0,9897;0,990
4,187000;-0,0168;0,0385;0,9903;0,991
4,187000;-0,0175;0,0380;0,9913;0,992
4,188000;-0,0199;0,0374;0,9901;0,991
4,188000;-0,0194;0,0403;0,9852;0,986
4,189000;-0,0181;0,0405;0,9863;0,987
4,192000;-0,0199;0,0415;0,9859;0,987
4,198000;-0,0183;0,0387;0,9866;0,988
4,202000;-0,0182;0,0396;0,9879;0,989
4,206000;-0,0151;0,0383;0,9860;0,987
4,215000;-0,0184;0,0388;0,9875;0,988
4,217000;-0,0168;0,0370;0,9925;0,993
4,221000;-0,0168;0,0421;0,9946;0,996
4,226000;-0,0182;0,0410;0,9859;0,987
4,232000;-0,0181;0,0386;0,9873;0,988
4,237000;-0,0186;0,0420;0,9902;0,991
4,241000;-0,0211;0,0405;0,9898;0,991
4,258000;-0,0195;0,0400;0,9908;0,992
4,260000;-0,0190;0,0383;0,9897;0,991
4,260000;-0,0212;0,0390;0,9885;0,989
4,305000;-0,0177;0,0416;0,9902;0,991
4,306000;-0,0135;0,0415;0,9891;0,990
4,307000;-0,0151;0,0403;0,9884;0,989
4,307000;-0,0156;0,0413;0,9898;0,991
4,307000;-0,0151;0,0425;0,9888;0,990
4,308000;-0,0177;0,0407;0,9877;0,989
4,308000;-0,0165;0,0413;0,9848;0,986
4,309000;-0,0183;0,0411;0,9853;0,986
4,309000;-0,0209;0,0407;0,9926;0,994
4,310000;-0,0187;0,0392;0,9930;0,994
4,311000;-0,0161;0,0385;0,9890;0,990
4,316000;-0,0193;0,0382;0,9908;0,992
4,321000;-0,0208;0,0394;0,9919;0,993
4,325000;-0,0192;0,0431;0,9917;0,993
4,340000;-0,0194;0,0392;0,9914;0,992
4,342000;-0,0167;0,0410;0,9897;0,991
4,343000;-0,0168;0,0420;0,9869;0,988
4,347000;-0,0171;0,0425;0,9851;0,986
4,385000;-0,0146;0,0465;0,9827;0,984
4,386000;-0,0149;0,0451;0,9903;0,991
4,387000;-0,0171;0,0435;0,9924;0,993
4,387000;-0,0182;0,0437;0,9914;0,993
4,388000;-0,0172;0,0437;0,9920;0,993
4,388000;-0,0184;0,0443;0,9906;0,992
4,389000;-0,0208;0,0436;0,9881;0,989
4,389000;-0,0190;0,0431;0,9865;0,988
4,390000;-0,0182;0,0447;0,9875;0,989
4,397000;-0,0171;0,0457;0,9854;0,987
4,401000;-0,0173;0,0452;0,9884;0,990
4,405000;-0,0159;0,0449;0,9910;0,992
4,410000;-0,0156;0,0460;0,9915;0,993
4,415000;-0,0138;0,0438;0,9910;0,992
4,420000;-0,0177;0,0430;0,9884;0,989
4,425000;-0,0184;0,0424;0,9893;0,990
4,440000;-0,0178;0,0444;0,9919;0,993
4,441000;-0,0190;0,0440;0,9906;0,992
4,442000;-0,0189;0,0466;0,9879;0,989
4,445000;-0,0195;0,0473;0,9870;0,988
4,492000;-0,0206;0,0449;0,9906;0,992
4,493000;-0,0190;0,0480;0,9896;0,991
4,494000;-0,0201;0,0482;0,9838;0,985
4,494000;-0,0199;0,0484;0,9854;0,987
4,494000;-0,0162;0,0506;0,9886;0,990
4,495000;-0,0167;0,0468;0,9864;0,988
4,495000;-0,0176;0,0481;0,9901;0,991
4,496000;-0,0186;0,0485;0,9891;0,990
4,496000;-0,0156;0,0490;0,9873;0,989
4,496000;-0,0186;0,0488;0,9920;0,993
4,503000;-0,0193;0,0481;0,9887;0,990
4,504000;-0,0211;0,0502;0,9879;0,989
4,509000;-0,0189;0,0480;0,9919;0,993
4,515000;-0,0183;0,0451;0,9907;0,992
4,520000;-0,0205;0,0454;0,9874;0,989
4,524000;-0,0189;0,0425;0,9847;0,986
4,542000;-0,0179;0,0466;0,9884;0,990
4,544000;-0,0179;0,0437;0,9907;0,992
4,544000;-0,0154;0,0444;0,9859;0,987
4,546000;-0,0175;0,0487;0,9890;0,990
4,584000;-0,0171;0,0481;0,9888;0,990
4,585000;-0,0177;0,0454;0,9891;0,990
4,586000;-0,0162;0,0462;0,9903;0,992
4,586000;-0,0199;0,0499;0,9897;0,991
4,586000;-0,0175;0,0486;0,9934;0,995
4,587000;-0,0161;0,0473;0,9915;0,993
4,587000;-0,0159;0,0440;0,9890;0,990
4,588000;-0,0166;0,0447;0,9892;0,990
4,589000;-0,0159;0,0490;0,9880;0,989
4,594000;-0,0167;0,0444;0,9892;0,990
4,598000;-0,0195;0,0442;0,9912;0,992
4,603000;-0,0166;0,0422;0,9873;0,988
4,608000;-0,0204;0,0410;0,9863;0,987
4,615000;-0,0189;0,0413;0,9891;0,990
4,619000;-0,0172;0,0419;0,9871;0,988
4,623000;-0,0175;0,0407;0,9870;0,988
4,628000;-0,0168;0,0379;0,9879;0,989
4,642000;-0,0168;0,0398;0,9901;0,991
4,643000;-0,0204;0,0424;0,9882;0,989
4,648000;-0,0199;0,0396;0,9886;0,990
4,649000;-0,0212;0,0398;0,9899;0,991
4,684000;-0,0184;0,0407;0,9874;0,988
4,685000;-0,0200;0,0381;0,9873;0,988
4,685000;-0,0199;0,0416;0,9858;0,987
4,686000;-0,0210;0,0427;0,9890;0,990
4,686000;-0,0201;0,0408;0,9912;0,992
4,687000;-0,0182;0,0387;0,9901;0,991
4,687000;-0,0199;0,0415;0,9866;0,988
4,688000;-0,0212;0,0408;0,9844;0,986
4,693000;-0,0181;0,0394;0,9891;0,990
4,699000;-0,0132;0,0403;0,9851;0,986
4,703000;-0,0193;0,0376;0,9857;0,987
4,707000;-0,0176;0,0413;0,9896;0,991
4,715000;-0,0151;0,0398;0,9914;0,992
4,718000;-0,0188;0,0411;0,9912;0,992
4,723000;-0,0182;0,0443;0,9892;0,990
4,727000;-0,0193;0,0419;0,9880;0,989
4,733000;-0,0175;0,0396;0,9874;0,988
4,737000;-0,0183;0,0380;0,9864;0,987
4,742000;-0,0194;0,0383;0,9909;0,992
4,759000;-0,0184;0,0381;0,9896;0,990
4,760000;-0,0181;0,0382;0,9888;0,990
4,761000;-0,0162;0,0398;0,9893;0,990
4,765000;-0,0172;0,0399;0,9891;0,990
4,802000;-0,0177;0,0396;0,9870;0,988
4,804000;-0,0183;0,0408;0,9869;0,988
4,804000;-0,0197;0,0385;0,9870;0,988
4,805000;-0,0200;0,0416;0,9892;0,990
4,805000;-0,0183;0,0420;0,9892;0,990
4,806000;-0,0184;0,0388;0,9870;0,988
4,806000;-0,0192;0,0392;0,9909;0,992
4,807000;-0,0170;0,0400;0,9937;0,995
4,807000;-0,0187;0,0400;0,9902;0,991
4,812000;-0,0184;0,0390;0,9902;0,991
4,817000;-0,0182;0,0391;0,9874;0,988
4,822000;-0,0161;0,0391;0,9868;0,988
4,827000;-0,0145;0,0372;0,9858;0,987
4,842000;-0,0161;0,0383;0,9875;0,988
4,843000;-0,0170;0,0372;0,9901;0,991
4,844000;-0,0170;0,0400;0,9903;0,991
4,847000;-0,0170;0,0399;0,9885;0,989
4,885000;-0,0159;0,0380;0,9868;0,988
4,886000;-0,0192;0,0380;0,9879;0,989
4,887000;-0,0166;0,0394;0,9910;0,992
4,887000;-0,0173;0,0382;0,9851;0,986
4,888000;-0,0190;0,0387;0,9862;0,987
4,888000;-0,0188;0,0419;0,9860;0,987
4,889000;-0,0187;0,0397;0,9870;0,988
4,889000;-0,0173;0,0380;0,9866;0,988
4,891000;-0,0173;0,0403;0,9882;0,989
4,897000;-0,0168;0,0403;0,9885;0,989
4,901000;-0,0149;0,0382;0,9879;0,989
4,906000;-0,0167;0,0399;0,9881;0,989
4,911000;-0,0173;0,0402;0,9906;0,992
4,917000;-0,0208;0,0360;0,9880;0,989
4,921000;-0,0172;0,0375;0,9887;0,990
4,926000;-0,0173;0,0400;0,9885;0,989
4,942000;-0,0162;0,0391;0,9874;0,988
4,943000;-0,0154;0,0388;0,9917;0,993
4,944000;-0,0171;0,0418;0,9886;0,990
4,946000;-0,0183;0,0408;0,9870;0,988
4,987000;-0,0172;0,0393;0,9851;0,986
4,989000;-0,0157;0,0419;0,9865;0,988
4,989000;-0,0183;0,0442;0,9897;0,991
4,990000;-0,0184;0,0430;0,9896;0,991
4,990000;-0,0175;0,0425;0,9926;0,994
4,990000;-0,0217;0,0432;0,9907;0,992
4,991000;-0,0182;0,0433;0,9880;0,989
4,991000;-0,0206;0,0426;0,9920;0,993
4,992000;-0,0208;0,0425;0,9891;0,990
4,995000;-0,0184;0,0436;0,9896;0,991
5,001000;-0,0168;0,0433;0,9908;0,992
5,005000;-0,0168;0,0420;0,9896;0,991
5,010000;-0,0142;0,0430;0,9904;0,991
5,017000;-0,0150;0,0436;0,9844;0,986
5,020000;-0,0162;0,0451;0,9873;0,988
5,025000;-0,0148;0,0399;0,9888;0,990
5,031000;-0,0166;0,0440;0,9893;0,990
5,044000;-0,0155;0,0457;0,9882;0,989
5,045000;-0,0179;0,0407;0,9857;0,987
5,046000;-0,0189;0,0411;0,9888;0,990
5,051000;-0,0192;0,0416;0,9888;0,990
5,085000;-0,0177;0,0411;0,9882;0,989
5,086000;-0,0177;0,0430;0,9893;0,990
5,087000;-0,0171;0,0404;0,9909;0,992
5,087000;-0,0194;0,0402;0,9928;0,994
5,088000;-0,0161;0,0402;0,9880;0,989
5,088000;-0,0159;0,0399;0,9886;0,990
5,089000;-0,0179;0,0358;0,9913;0,992
5,090000;-0,0201;0,0387;0,9913;0,992
5,095000;-0,0175;0,0343;0,9898;0,991
5,100000;-0,0189;0,0346;0,9948;0,996
5,105000;-0,0218;0,0376;0,9969;0,998
5,109000;-0,0222;0,0372;0,9951;0,996
5,117000;-0,0218;0,0374;0,9940;0,995
5,120000;-0,0216;0,0380;0,9887;0,990
5,124000;-0,0205;0,0338;0,9873;0,988
5,129000;-0,0168;0,0324;0,9866;0,987
5,135000;-0,0127;0,0309;0,9868;0,987
5,139000;-0,0111;0,0289;0,9832;0,984
5,144000;-0,0093;0,0291;0,9849;0,985
5,160000;-0,0067;0,0278;0,9854;0,986
5,161000;-0,0087;0,0204;0,9854;0,986
5,162000;-0,0068;0,0211;0,9888;0,989
5,165000;-0,0117;0,0172;0,9913;0,992
5,204000;-0,0240;0,0149;0,9925;0,993
5,205000;-0,0262;0,0160;0,9897;0,990
5,206000;-0,0286;0,0223;0,9822;0,983
5,206000;-0,0300;0,0218;0,9853;0,986
5,207000;-0,0239;0,0173;0,9781;0,979
5,207000;-0,0142;0,0126;0,9814;0,982
5,207000;-0,0038;0,0073;0,9871;0,987
5,208000;-0,0024;0,0069;0,9908;0,991
5,209000;-0,0066;0,0076;0,9964;0,996
5,214000;-0,0091;0,0079;1,0008;1,001
5,219000;-0,0177;0,0046;0,9934;0,994
5,224000;-0,0203;0,0069;0,9887;0,989
5,229000;-0,0247;0,0090;0,9831;0,983
5,243000;-0,0310;0,0045;0,9831;0,984
5,244000;-0,0289;0,0060;0,9847;0,985
5,244000;-0,0270;0,0082;0,9934;0,994
5,280000;-0,0204;0,0067;0,9952;0,995
5,282000;-0,0138;0,0071;0,9963;0,996
5,282000;-0,0100;0,0030;0,9968;0,997
5,283000;-0,0079;0,0047;0,9901;0,990
5,283000;-0,0058;0,0050;0,9849;0,985
5,284000;-0,0082;-0,0004;0,9800;0,980
5,284000;-0,0132;0,0017;0,9794;0,980
5,285000;-0,0189;-0,0023;0,9800;0,980
5,288000;-0,0276;-0,0031;0,9897;0,990
5,293000;-0,0299;-0,0020;0,9917;0,992
5,298000;-0,0306;-0,0051;0,9970;0,998
5,303000;-0,0294;-0,0048;0,9982;0,999
5,308000;-0,0205;-0,0083;0,9896;0,990
5,313000;-0,0160;-0,0069;0,9814;0,982
5,318000;-0,0074;-0,0049;0,9778;0,978
5,323000;-0,0027;-0,0042;0,9836;0,984
5,328000;-0,0023;-0,0037;0,9887;0,989
5,343000;-0,0071;-0,0028;0,9920;0,992
5,344000;-0,0113;0,0005;0,9992;0,999
5,345000;-0,0184;0,0008;0,9987;0,999
5,385000;-0,0240;0,0055;0,9920;0,992
5,386000;-0,0303;0,0032;0,9849;0,985
5,387000;-0,0272;0,0036;0,9816;0,982
5,387000;-0,0260;0,0005;0,9766;0,977
5,388000;-0,0197;-0,0006;0,9793;0,980
5,389000;-0,0138;-0,0027;0,9853;0,985
5,389000;-0,0087;-0,0056;0,9865;0,987
5,389000;-0,0076;-0,0036;0,9947;0,995
5,390000;-0,0067;-0,0069;1,0033;1,003
5,392000;-0,0065;-0,0078;1,0042;1,004
5,398000;-0,0077;-0,0017;0,9929;0,993
5,402000;-0,0149;-0,0028;0,9888;0,989
5,407000;-0,0220;-0,0040;0,9796;0,980
5,413000;-0,0282;-0,0003;0,9705;0,971
5,418000;-0,0281;-0,0045;0,9813;0,982
5,422000;-0,0270;-0,0029;0,9929;0,993
5,427000;-0,0218;-0,0005;1,0034;1,004
5,445000;-0,0122;-0,0023;1,0135;1,014
5,446000;-0,0084;-0,0034;1,0091;1,009
5,447000;-0,0078;-0,0075;0,9877;0,988
5,450000;-0,0093;-0,0111;0,9694;0,970
5,497000;-0,0106;-0,0082;0,9651;0,965
5,499000;-0,0132;-0,0093;0,9678;0,968
5,499000;-0,0160;-0,0072;0,9738;0,974
5,500000;-0,0188;-0,0059;0,9915;0,992
5,500000;-0,0276;-0,0050;1,0140;1,014
5,501000;-0,0333;-0,0029;1,0194;1,020
5,501000;-0,0341;-0,0020;1,0121;1,013
5,501000;-0,0283;-0,0054;0,9987;0,999
5,502000;-0,0255;-0,0055;0,9728;0,973
5,502000;-0,0215;-0,0029;0,9570;0,957
5,502000;-0,0155;-0,0045;0,9510;0,951
5,507000;-0,0047;-0,0032;0,9722;0,972
5,511000;0,0029;-0,0022;0,9901;0,990
5,522000;-0,0083;0,0032;1,0151;1,015
