time;gFx;gFy;gFz;TgF
2,756000;-0,0195;0,0390;0,9919;0,993
2,757000;-0,0182;0,0382;0,9862;0,987
2,760000;-0,0188;0,0404;0,9876;0,989
2,764000;-0,0162;0,0431;0,9898;0,991
2,782000;-0,0172;0,0390;0,9896;0,990
2,783000;-0,0178;0,0421;0,9879;0,989
2,784000;-0,0172;0,0411;0,9902;0,991
2,784000;-0,0197;0,0414;0,9877;0,989
2,801000;-0,0168;0,0424;0,9897;0,991
2,803000;-0,0179;0,0405;0,9920;0,993
2,804000;-0,0179;0,0416;0,9903;0,991
2,805000;-0,0190;0,0442;0,9902;0,991
2,808000;-0,0209;0,0444;0,9941;0,995
2,812000;-0,0220;0,0468;0,9886;0,990
2,818000;-0,0156;0,0488;0,9864;0,988
2,823000;-0,0167;0,0507;0,9808;0,982
2,828000;-0,0164;0,0524;0,9826;0,984
2,832000;-0,0144;0,0508;0,9842;0,986
2,848000;-0,0192;0,0492;0,9888;0,990
2,849000;-0,0177;0,0487;0,9904;0,992
2,850000;-0,0148;0,0501;0,9896;0,991
2,865000;-0,0177;0,0448;0,9919;0,993
2,867000;-0,0210;0,0476;0,9948;0,996
2,867000;-0,0206;0,0480;0,9958;0,997
2,868000;-0,0203;0,0471;0,9939;0,995
2,875000;-0,0187;0,0506;0,9873;0,989
2,878000;-0,0168;0,0517;0,9849;0,986
2,883000;-0,0173;0,0490;0,9788;0,980
2,889000;-0,0155;0,0484;0,9809;0,982
2,892000;-0,0149;0,0499;0,9840;0,985
2,897000;-0,0132;0,0490;0,9855;0,987
2,904000;-0,0176;0,0468;0,9868;0,988
2,907000;-0,0190;0,0458;0,9891;0,990
2,912000;-0,0194;0,0468;0,9962;0,997
2,917000;-0,0182;0,0440;1,0000;1,001
2,923000;-0,0203;0,0457;0,9952;0,996
2,927000;-0,0176;0,0462;0,9940;0,995
2,932000;-0,0182;0,0470;0,9890;0,990
2,949000;-0,0170;0,0482;0,9837;0,985
2,950000;-0,0166;0,0465;0,9829;0,984
2,950000;-0,0134;0,0454;0,9809;0,982
2,952000;-0,0159;0,0436;0,9870;0,988
2,972000;-0,0142;0,0405;0,9896;0,991
2,973000;-0,0161;0,0416;0,9859;0,987
2,974000;-0,0166;0,0419;0,9909;0,992
2,974000;-0,0192;0,0400;0,9899;0,991
2,977000;-0,0187;0,0405;0,9897;0,991
2,982000;-0,0181;0,0381;0,9929;0,994
2,987000;-0,0188;0,0357;0,9969;0,998
2,992000;-0,0176;0,0383;0,9941;0,995
2,997000;-0,0128;0,0403;0,9892;0,990
3,002000;-0,0172;0,0422;0,9858;0,987
3,007000;-0,0170;0,0419;0,9859;0,987
3,013000;-0,0162;0,0446;0,9858;0,987
3,016000;-0,0198;0,0432;0,9892;0,990
3,024000;-0,0187;0,0438;0,9908;0,992
3,026000;-0,0190;0,0407;0,9904;0,991
3,032000;-0,0177;0,0424;0,9842;0,985
3,039000;-0,0171;0,0446;0,9868;0,988
3,041000;-0,0184;0,0455;0,9870;0,988
3,046000;-0,0153;0,0446;0,9851;0,986
3,050000;-0,0142;0,0408;0,9897;0,991
3,061000;-0,0143;0,0419;0,9941;0,995
3,062000;-0,0182;0,0431;0,9910;0,992
3,067000;-0,0178;0,0437;0,9897;0,991
3,077000;-0,0188;0,0422;0,9898;0,991
3,078000;-0,0192;0,0409;0,9875;0,989
3,081000;-0,0167;0,0415;0,9854;0,986
3,085000;-0,0170;0,0419;0,9863;0,987
3,090000;-0,0177;0,0466;0,9842;0,985
3,095000;-0,0192;0,0474;0,9897;0,991
3,100000;-0,0161;0,0460;0,9890;0,990
3,105000;-0,0146;0,0499;0,9931;0,994
3,110000;-0,0162;0,0465;0,9908;0,992
3,115000;-0,0198;0,0442;0,9875;0,989
3,123000;-0,0187;0,0405;0,9844;0,985
3,125000;-0,0214;0,0422;0,9864;0,988
3,131000;-0,0183;0,0430;0,9925;0,994
3,135000;-0,0183;0,0435;0,9953;0,996
3,141000;-0,0168;0,0414;0,9942;0,995
3,146000;-0,0173;0,0436;0,9929;0,994
3,150000;-0,0150;0,0475;0,9888;0,990
3,166000;-0,0160;0,0453;0,9815;0,983
3,167000;-0,0173;0,0448;0,9841;0,985
3,168000;-0,0173;0,0429;0,9807;0,982
3,188000;-0,0177;0,0463;0,9832;0,984
3,189000;-0,0167;0,0425;0,9875;0,989
3,190000;-0,0170;0,0431;0,9870;0,988
3,191000;-0,0168;0,0402;0,9871;0,988
3,191000;-0,0165;0,0365;0,9906;0,991
3,195000;-0,0173;0,0371;0,9945;0,995
3,200000;-0,0176;0,0399;0,9940;0,995
3,207000;-0,0170;0,0368;0,9936;0,994
3,210000;-0,0159;0,0358;0,9904;0,991
3,215000;-0,0181;0,0366;0,9892;0,990
3,222000;-0,0188;0,0354;0,9874;0,988
3,225000;-0,0181;0,0324;0,9836;0,984
3,230000;-0,0183;0,0341;0,9809;0,982
3,235000;-0,0188;0,0372;0,9836;0,984
3,247000;-0,0168;0,0353;0,9837;0,984
3,248000;-0,0182;0,0357;0,9870;0,988
3,249000;-0,0211;0,0360;0,9899;0,991
3,268000;-0,0173;0,0343;0,9893;0,990
3,269000;-0,0148;0,0350;0,9935;0,994
3,270000;-0,0168;0,0330;0,9899;0,991
3,270000;-0,0153;0,0343;0,9866;0,987
3,276000;-0,0160;0,0324;0,9843;0,985
3,280000;-0,0171;0,0298;0,9866;0,987
3,284000;-0,0198;0,0352;0,9873;0,988
3,291000;-0,0187;0,0337;0,9899;0,991
3,294000;-0,0179;0,0391;0,9965;0,997
3,300000;-0,0142;0,0407;0,9952;0,996
3,306000;-0,0166;0,0387;0,9947;0,996
3,309000;-0,0181;0,0387;0,9930;0,994
3,315000;-0,0193;0,0377;0,9786;0,979
3,319000;-0,0181;0,0420;0,9835;0,985
3,325000;-0,0172;0,0403;0,9836;0,985
3,329000;-0,0165;0,0408;0,9853;0,986
3,334000;-0,0155;0,0400;0,9926;0,994
3,349000;-0,0160;0,0391;0,9906;0,991
3,350000;-0,0190;0,0400;0,9923;0,993
3,351000;-0,0172;0,0424;0,9918;0,993
3,367000;-0,0190;0,0380;0,9896;0,990
3,369000;-0,0166;0,0383;0,9917;0,993
3,369000;-0,0176;0,0431;0,9917;0,993
3,370000;-0,0161;0,0447;0,9866;0,988
3,377000;-0,0176;0,0446;0,9869;0,988
3,379000;-0,0161;0,0443;0,9873;0,988
3,384000;-0,0145;0,0441;0,9923;0,993
3,390000;-0,0165;0,0466;0,9925;0,994
3,393000;-0,0176;0,0463;0,9879;0,989
3,399000;-0,0188;0,0453;0,9846;0,986
3,404000;-0,0168;0,0480;0,9833;0,985
3,409000;-0,0179;0,0509;0,9816;0,983
3,413000;-0,0190;0,0465;0,9854;0,987
3,419000;-0,0168;0,0427;0,9870;0,988
3,424000;-0,0190;0,0475;0,9952;0,997
3,429000;-0,0168;0,0470;0,9986;1,000
3,433000;-0,0187;0,0476;0,9961;0,997
3,448000;-0,0178;0,0486;0,9896;0,991
3,449000;-0,0168;0,0464;0,9932;0,994
3,450000;-0,0193;0,0431;0,9840;0,985
3,465000;-0,0208;0,0442;0,9825;0,984
3,467000;-0,0200;0,0443;0,9827;0,984
3,467000;-0,0176;0,0413;0,9877;0,989
3,468000;-0,0166;0,0448;0,9914;0,993
3,476000;-0,0155;0,0451;0,9893;0,990
3,479000;-0,0146;0,0465;0,9842;0,985
3,483000;-0,0170;0,0462;0,9833;0,985
3,490000;-0,0157;0,0517;0,9860;0,988
3,493000;-0,0171;0,0497;0,9838;0,985
3,499000;-0,0198;0,0491;0,9857;0,987
3,503000;-0,0164;0,0506;0,9881;0,990
3,509000;-0,0159;0,0475;0,9881;0,989
3,513000;-0,0156;0,0451;0,9871;0,988
3,517000;-0,0192;0,0470;0,9848;0,986
3,525000;-0,0167;0,0446;0,9891;0,990
3,528000;-0,0149;0,0459;0,9903;0,991
3,533000;-0,0194;0,0473;0,9935;0,995
3,551000;-0,0195;0,0458;0,9935;0,995
3,552000;-0,0166;0,0462;0,9884;0,990
3,552000;-0,0167;0,0405;0,9857;0,987
3,553000;-0,0197;0,0435;0,9841;0,985
3,557000;-0,0201;0,0495;0,9866;0,988
3,563000;-0,0195;0,0465;0,9880;0,989
3,569000;-0,0159;0,0431;0,9893;0,990
3,573000;-0,0160;0,0446;0,9897;0,991
3,577000;-0,0140;0,0433;0,9918;0,993
3,583000;-0,0165;0,0437;0,9907;0,992
3,587000;-0,0149;0,0465;0,9946;0,996
3,593000;-0,0184;0,0449;0,9912;0,992
3,598000;-0,0181;0,0468;0,9910;0,992
3,602000;-0,0182;0,0480;0,9918;0,993
3,607000;-0,0176;0,0479;0,9829;0,984
3,613000;-0,0173;0,0496;0,9813;0,983
3,616000;-0,0188;0,0507;0,9814;0,983
3,623000;-0,0170;0,0506;0,9809;0,982
3,628000;-0,0139;0,0477;0,9857;0,987
3,632000;-0,0149;0,0462;0,9932;0,994
3,636000;-0,0160;0,0479;0,9952;0,996
3,642000;-0,0173;0,0463;0,9946;0,996
3,646000;-0,0195;0,0457;0,9919;0,993
3,652000;-0,0190;0,0466;0,9898;0,991
3,666000;-0,0173;0,0440;0,9910;0,992
3,668000;-0,0189;0,0477;0,9879;0,989
3,670000;-0,0172;0,0470;0,9857;0,987
3,686000;-0,0166;0,0504;0,9815;0,983
3,689000;-0,0150;0,0519;0,9835;0,985
3,690000;-0,0171;0,0507;0,9882;0,990
3,690000;-0,0195;0,0476;0,9895;0,991
3,693000;-0,0190;0,0477;0,9857;0,987
3,697000;-0,0165;0,0442;0,9868;0,988
3,701000;-0,0189;0,0421;0,9904;0,992
3,706000;-0,0181;0,0398;0,9940;0,995
3,712000;-0,0215;0,0410;0,9934;0,994
3,717000;-0,0164;0,0380;0,9915;0,992
3,721000;-0,0182;0,0386;0,9918;0,993
3,727000;-0,0178;0,0382;0,9884;0,989
3,731000;-0,0153;0,0379;0,9811;0,982
3,736000;-0,0156;0,0404;0,9814;0,982
3,750000;-0,0171;0,0387;0,9865;0,987
3,751000;-0,0166;0,0363;0,9881;0,989
3,755000;-0,0170;0,0386;0,9917;0,993
3,770000;-0,0178;0,0376;0,9990;1,000
3,771000;-0,0203;0,0344;0,9951;0,996
3,772000;-0,0211;0,0360;0,9908;0,992
3,773000;-0,0215;0,0397;0,9884;0,989
3,777000;-0,0204;0,0342;0,9822;0,983
3,782000;-0,0177;0,0348;0,9824;0,983
3,785000;-0,0200;0,0336;0,9843;0,985
3,791000;-0,0161;0,0309;0,9931;0,994
3,796000;-0,0173;0,0315;0,9951;0,996
3,801000;-0,0151;0,0297;0,9975;0,998
3,806000;-0,0195;0,0317;0,9964;0,997
3,811000;-0,0165;0,0299;0,9919;0,992
3,815000;-0,0164;0,0287;0,9897;0,990
3,820000;-0,0197;0,0336;0,9859;0,987
3,826000;-0,0177;0,0322;0,9873;0,988
3,830000;-0,0168;0,0295;0,9869;0,987
3,836000;-0,0149;0,0309;0,9854;0,986
3,850000;-0,0149;0,0320;0,9887;0,989
3,852000;-0,0150;0,0302;0,9903;0,991
3,857000;-0,0170;0,0306;0,9920;0,993
3,858000;-0,0159;0,0327;0,9891;0,990
3,869000;-0,0168;0,0288;0,9952;0,996
3,871000;-0,0205;0,0289;0,9899;0,991
3,872000;-0,0195;0,0303;0,9910;0,992
3,878000;-0,0210;0,0309;0,9952;0,996
3,880000;-0,0178;0,0332;0,9928;0,993
3,885000;-0,0145;0,0366;0,9945;0,995
3,892000;-0,0151;0,0386;0,9950;0,996
3,895000;-0,0186;0,0393;0,9918;0,993
3,900000;-0,0179;0,0381;0,9917;0,993
3,907000;-0,0168;0,0409;0,9923;0,993
3,910000;-0,0193;0,0438;0,9917;0,993
3,914000;-0,0177;0,0457;0,9967;0,998
3,920000;-0,0192;0,0498;1,0040;1,005
3,926000;-0,0189;0,0530;1,0133;1,015
3,930000;-0,0211;0,0590;1,0271;1,029
3,934000;-0,0183;0,0625;1,0339;1,036
3,950000;-0,0198;0,0744;1,0277;1,031
3,951000;-0,0244;0,0793;1,0042;1,008
3,952000;-0,0300;0,0910;0,9818;0,986
3,970000;-0,0374;0,1061;0,9660;0,973
3,972000;-0,0309;0,1132;0,9605;0,968
3,973000;-0,0209;0,1158;0,9522;0,959
3,973000;0,0028;0,0778;0,8969;0,900
3,975000;0,0419;0,0165;0,8949;0,896
3,980000;0,0494;-0,0071;0,9164;0,918
3,984000;0,0117;0,0016;0,9776;0,978
3,991000;-0,0413;-0,0098;1,0475;1,048
3,995000;-0,0589;-0,0143;1,0833;1,085
3,999000;-0,0557;-0,0093;1,0615;1,063
4,004000;-0,0517;-0,0175;1,0194;1,021
4,010000;-0,0477;-0,0164;0,9618;0,963
4,014000;-0,0407;-0,0128;0,9108;0,912
4,018000;-0,0242;-0,0125;0,9119;0,912
4,024000;0,0025;-0,0122;0,9507;0,951
4,029000;0,0282;-0,0078;0,9984;0,999
4,034000;0,0357;-0,0082;1,0332;1,034
4,049000;0,0241;-0,0076;1,0522;1,053
4,050000;-0,0013;-0,0086;1,0361;1,036
4,051000;-0,0282;-0,0080;0,9996;1,000
4,074000;-0,0524;-0,0066;0,9654;0,967
4,076000;-0,0620;-0,0031;0,9401;0,942
4,076000;-0,0552;-0,0025;0,9418;0,943
4,077000;-0,0416;-0,0014;0,9643;0,965
4,078000;-0,0236;-0,0018;0,9984;0,999
4,079000;-0,0034;-0,0005;1,0329;1,033
4,084000;0,0117;0,0049;1,0469;1,047
4,090000;0,0187;0,0035;1,0372;1,037
4,094000;0,0120;0,0011;0,9986;0,999
4,099000;0,0005;-0,0011;0,9527;0,953
4,104000;-0,0131;0,0007;0,9206;0,921
4,109000;-0,0300;0,0034;0,9226;0,923
4,114000;-0,0405;-0,0001;0,9564;0,957
4,118000;-0,0408;0,0082;1,0102;1,011
4,124000;-0,0392;0,0044;1,0527;1,053
4,128000;-0,0320;0,0017;1,0638;1,064
4,134000;-0,0173;0,0069;1,0427;1,043
4,138000;-0,0058;0,0083;0,9903;0,990
4,152000;0,0029;0,0022;0,9413;0,941
4,154000;0,0088;-0,0022;0,9140;0,914
4,173000;0,0091;-0,0044;0,9215;0,922
4,175000;-0,0025;0,0005;0,9610;0,961
4,176000;-0,0157;-0,0039;1,0053;1,005
4,177000;-0,0254;-0,0051;1,0427;1,043
4,177000;-0,0361;-0,0053;1,0532;1,054
4,178000;-0,0397;-0,0027;1,0426;1,043
4,183000;-0,0321;-0,0066;1,0059;1,006
4,188000;-0,0264;-0,0055;0,9579;0,958
4,193000;-0,0173;-0,0053;0,9314;0,932
4,198000;-0,0118;-0,0056;0,9261;0,926
4,203000;-0,0052;-0,0014;0,9501;0,950
4,208000;-0,0039;0,0028;0,9957;0,996
4,213000;-0,0043;0,0051;1,0392;1,039
4,217000;-0,0013;0,0036;1,0596;1,060
4,223000;-0,0076;0,0066;1,0433;1,043
4,227000;-0,0181;0,0060;1,0014;1,002
4,232000;-0,0245;-0,0038;0,9621;0,962
4,237000;-0,0264;-0,0034;0,9313;0,932
4,252000;-0,0291;-0,0014;0,9239;0,924
4,253000;-0,0287;-0,0049;0,9495;0,950
4,255000;-0,0226;-0,0059;0,9896;0,990
4,275000;-0,0135;-0,0104;1,0245;1,025
4,277000;-0,0110;-0,0094;1,0400;1,040
4,278000;-0,0068;-0,0073;1,0350;1,035
4,278000;-0,0065;-0,0053;1,0099;1,010
4,279000;-0,0102;-0,0001;0,9754;0,975
4,283000;-0,0156;0,0050;0,9521;0,952
4,287000;-0,0225;0,0013;0,9400;0,940
4,293000;-0,0254;0,0001;0,9595;0,960
4,297000;-0,0223;0,0021;0,9799;0,980
4,303000;-0,0165;0,0006;1,0036;1,004
4,309000;-0,0143;-0,0055;1,0270;1,027
4,312000;-0,0159;-0,0066;1,0243;1,024
4,316000;-0,0187;-0,0032;1,0092;1,009
4,322000;-0,0166;-0,0055;0,9936;0,994
4,327000;-0,0192;0,0006;0,9764;0,977
4,332000;-0,0199;-0,0026;0,9593;0,959
4,337000;-0,0223;-0,0067;0,9604;0,961
4,352000;-0,0184;-0,0028;0,9665;0,967
4,353000;-0,0094;-0,0060;0,9876;0,988
4,354000;-0,0054;-0,0055;1,0157;1,016
4,372000;-0,0044;-0,0065;1,0188;1,019
4,374000;-0,0049;-0,0006;1,0186;1,019
4,375000;-0,0156;-0,0016;1,0003;1,000
4,376000;-0,0282;-0,0008;0,9829;0,983
4,377000;-0,0200;-0,0020;0,9678;0,968
4,382000;-0,0186;-0,0015;0,9600;0,960
4,386000;-0,0226;0,0027;0,9655;0,966
4,391000;-0,0122;-0,0011;0,9832;0,983
4,397000;-0,0199;0,0014;1,0157;1,016
4,401000;-0,0346;0,0029;1,0149;1,015
4,407000;-0,0353;0,0007;1,0119;1,013
4,412000;-0,0177;-0,0031;1,0127;1,013
4,416000;-0,0109;-0,0003;0,9778;0,978
4,421000;-0,0036;0,0012;0,9620;0,962
4,426000;-0,0001;-0,0005;0,9637;0,964
4,431000;-0,0115;-0,0020;0,9667;0,967
4,436000;-0,0124;0,0001;0,9875;0,988
4,450000;-0,0243;-0,0015;0,9904;0,991
4,452000;-0,0239;-0,0008;1,0146;1,015
4,454000;-0,0162;0,0014;1,0257;1,026
4,457000;-0,0050;0,0063;1,0154;1,015
4,467000;-0,0007;0,0012;0,9904;0,990
4,468000;-0,0090;-0,0031;0,9693;0,969
4,471000;-0,0316;-0,0040;0,9543;0,955
4,477000;-0,0380;-0,0051;0,9280;0,929
4,481000;-0,0405;-0,0003;0,9637;0,965
4,485000;-0,0341;-0,0020;1,0117;1,012
4,493000;-0,0223;0,0068;1,0327;1,033
4,495000;-0,0100;0,0102;1,0378;1,038
4,500000;0,0104;-0,0082;1,0233;1,023
4,505000;0,0409;-0,0133;0,9782;0,979
4,511000;0,0446;-0,0050;0,9071;0,908
4,515000;0,0263;-0,0061;0,8977;0,898
4,521000;0,0028;-0,0166;0,9411;0,941
4,527000;-0,0283;-0,0186;0,9777;0,978
4,530000;-0,0581;-0,0020;1,0003;1,002
4,535000;-0,0626;-0,0061;1,0707;1,073
4,553000;-0,0437;-0,0114;1,1054;1,106
4,554000;-0,0227;-0,0020;1,0538;1,054
4,555000;-0,0310;-0,0054;0,9887;0,989
4,556000;-0,0427;-0,0103;0,9728;0,974
4,579000;-0,0432;-0,0094;0,9182;0,919
4,580000;-0,0182;0,0002;0,8958;0,896
4,581000;0,0092;0,0023;0,9496;0,950
4,581000;0,0071;-0,0055;1,0079;1,008
4,582000;0,0015;0,0027;1,0224;1,022
4,586000;0,0221;-0,0049;1,0295;1,030
4,590000;0,0214;-0,0092;1,0769;1,077
4,595000;-0,0095;0,0013;1,0084;1,008
4,600000;-0,0220;0,0004;0,9489;0,949
4,605000;-0,0261;-0,0062;0,9487;0,949
4,611000;-0,0380;-0,0165;0,9096;0,911
4,615000;-0,0349;-0,0125;0,9092;0,910
4,619000;-0,0488;-0,0188;0,9390;0,940
4,627000;-0,0335;-0,0083;1,0285;1,029
4,629000;-0,0113;0,0093;1,1093;1,109
4,634000;-0,0040;0,0124;1,1373;1,137
4,639000;-0,0023;0,0088;1,1288;1,129
4,644000;0,0029;-0,0023;1,0309;1,031
4,649000;0,0190;-0,0055;0,8904;0,891
4,654000;0,0244;-0,0066;0,7890;0,789
4,669000;0,0248;0,0056;0,7660;0,766
4,670000;0,0116;0,0040;0,9009;0,901
4,672000;-0,0198;-0,0006;1,0792;1,079
4,688000;-0,0269;-0,0009;1,1662;1,167
4,689000;-0,0104;0,0025;1,1485;1,149
4,690000;-0,0595;-0,0158;1,0980;1,100
4,690000;-0,0856;-0,0055;0,9518;0,956
4,696000;-0,0762;-0,0066;0,8664;0,870
4,700000;-0,0572;-0,0082;0,8062;0,808
4,704000;-0,0806;-0,0065;0,9038;0,907
4,710000;-0,1219;0,0077;1,0080;1,015
4,714000;-0,0945;0,0215;1,0960;1,100
4,718000;-0,0648;0,0226;1,1654;1,167
4,727000;-0,0192;-0,0009;1,2241;1,224
4,728000;0,0423;-0,0080;1,1061;1,107
4,733000;0,1225;0,0137;0,8865;0,895
4,739000;0,1732;-0,0039;0,7579;0,777
4,755000;0,1487;-0,0061;0,6929;0,709
4,756000;0,1200;-0,0080;0,6552;0,666
4,757000;0,0839;-0,0265;0,7804;0,785
4,758000;0,0539;-0,0287;1,1410;1,143
4,781000;-0,0264;-0,0139;1,2981;1,298
4,782000;-0,1237;0,0196;1,3189;1,325
4,783000;-0,1784;0,0248;1,3755;1,387
4,783000;-0,2054;0,0043;1,1978;1,215
4,784000;-0,1281;0,0139;0,9419;0,951
4,789000;-0,0811;-0,0150;0,6003;0,606
4,796000;-0,0642;-0,0103;0,5673;0,571
4,798000;-0,0376;-0,0169;0,6419;0,643
4,803000;-0,0315;-0,0193;0,8694;0,870
4,810000;-0,0140;0,0117;1,2003;1,200
4,813000;0,0292;0,0210;1,3851;1,386
4,818000;0,0844;0,0033;1,4731;1,475
4,823000;0,0753;-0,0032;1,3049;1,307
4,829000;0,0339;0,0002;0,8857;0,886
4,833000;0,0297;-0,0106;0,5934;0,594
4,837000;0,0347;-0,0092;0,5275;0,529
4,852000;-0,0089;-0,0148;0,6230;0,623
4,854000;-0,0357;0,0154;0,9082;0,909
4,854000;-0,0138;-0,0054;1,1467;1,147
4,859000;-0,0717;0,0115;1,3977;1,400
4,873000;-0,0761;-0,0058;1,4263;1,428
4,875000;-0,0526;-0,0172;1,2352;1,236
4,876000;0,0006;0,0023;0,9711;0,971
4,879000;0,0433;-0,0171;0,6605;0,662
4,883000;0,0549;-0,0218;0,5866;0,590
4,887000;0,0409;-0,0194;0,5947;0,596
4,894000;0,0006;0,0098;0,8487;0,849
4,898000;-0,0433;-0,0008;1,1434;1,144
4,903000;-0,0443;-0,0122;1,4080;1,409
4,909000;-0,0703;0,0258;1,3617;1,364
4,914000;-0,0824;0,0313;1,2992;1,302
4,917000;-0,0681;-0,0247;1,1048;1,107
4,922000;-0,0551;0,0021;0,7743;0,776
4,928000;-0,0418;0,0055;0,5562;0,558
4,933000;-0,0358;-0,0039;0,6410;0,642
4,937000;-0,0030;-0,0137;0,7924;0,793
4,943000;0,0455;0,0267;0,9482;0,950
4,956000;0,0981;0,0155;1,2704;1,274
4,958000;0,1004;-0,0248;1,4633;1,467
4,958000;0,0233;0,0091;1,3260;1,326
4,968000;-0,0559;0,0167;1,0096;1,011
4,968000;-0,1060;0,0140;0,8664;0,873
4,972000;-0,1085;-0,0188;0,7085;0,717
4,980000;-0,0804;-0,0102;0,6220;0,627
4,983000;-0,0088;0,0055;0,7078;0,708
4,987000;0,0485;0,0110;0,9651;0,966
4,994000;0,0552;0,0157;1,2137;1,215
4,997000;0,0328;-0,0014;1,4077;1,408
5,002000;0,0104;-0,0273;1,3524;1,353
5,007000;-0,0183;-0,0133;1,0125;1,013
5,013000;-0,0320;0,0137;0,6979;0,699
5,016000;-0,0578;0,0165;0,6629;0,666
5,022000;-0,0598;-0,0139;0,7758;0,778
5,028000;-0,0615;-0,0054;0,9537;0,956
5,031000;-0,0459;-0,0047;1,0428;1,044
5,036000;-0,0144;0,0183;1,2171;1,217
5,044000;0,0485;-0,0128;1,2653;1,266
5,046000;0,0601;-0,0043;1,1768;1,178
5,052000;0,0254;0,0143;1,0237;1,024
5,057000;-0,0179;-0,0017;0,8569;0,857
5,071000;-0,0035;0,0021;0,7056;0,706
5,072000;-0,0358;-0,0252;0,7155;0,717
5,077000;-0,0757;-0,0142;0,9076;0,911
5,078000;-0,0594;0,0065;0,9705;0,972
5,083000;0,0061;0,0094;1,0274;1,028
5,087000;0,0082;-0,0069;1,3414;1,341
5,091000;0,0027;-0,0231;1,3116;1,312
5,099000;0,0054;0,0106;1,0730;1,073
5,102000;-0,0041;-0,0053;0,9156;0,916
5,107000;-0,0245;-0,0191;0,8194;0,820
5,111000;0,0029;0,0220;0,6224;0,623
5,116000;-0,0063;0,0260;0,7594;0,760
5,121000;-0,0438;0,0078;1,0553;1,056
5,128000;-0,0154;-0,0176;1,2616;1,262
5,131000;0,0102;0,0002;1,2264;1,226
5,135000;-0,0109;-0,0214;1,1005;1,101
5,140000;-0,0507;-0,0040;1,0206;1,022
5,152000;-0,0799;0,0126;0,8299;0,834
5,153000;-0,0217;0,0021;0,7633;0,764
5,156000;-0,0330;-0,0029;0,8895;0,890
5,173000;-0,0204;-0,0150;0,8981;0,898
5,175000;-0,0046;0,0363;0,9948;0,995
5,176000;0,0175;0,0144;1,2041;1,204
5,176000;0,0677;-0,0205;1,3119;1,314
5,183000;0,0798;-0,0081;1,1413;1,144
5,185000;0,0243;0,0132;0,9174;0,918
5,190000;-0,0229;-0,0056;0,7673;0,768
5,195000;-0,0637;-0,0092;0,6478;0,651
5,200000;-0,0773;-0,0146;0,7552;0,759
5,205000;-0,0777;0,0028;0,9443;0,947
5,210000;-0,0707;0,0010;1,1387;1,141
5,215000;-0,1034;-0,0047;1,3691;1,373
5,220000;-0,0877;0,0216;1,3612;1,364
5,226000;-0,0531;-0,0008;1,1281;1,129
5,230000;-0,0347;-0,0104;0,9174;0,918
5,234000;0,0373;0,0055;0,7464;0,747
5,240000;0,0099;0,0117;0,6289;0,629
5,245000;0,0557;0,0218;0,7208;0,723
5,249000;0,0787;-0,0230;1,0149;1,018
5,255000;0,0238;-0,0037;1,1673;1,168
5,270000;0,0012;0,0060;1,1746;1,175
5,272000;-0,0451;-0,0014;1,1682;1,169
5,272000;-0,0710;-0,0102;1,0764;1,079
5,298000;-0,0217;-0,0012;0,8660;0,866
5,299000;-0,0341;0,0188;0,8095;0,810
5,300000;-0,0508;-0,0295;0,8789;0,881
5,300000;-0,0087;-0,0364;0,9391;0,940
5,301000;-0,0298;0,0299;0,9237;0,925
5,301000;-0,0717;0,0083;0,9614;0,964
5,304000;-0,0066;-0,0169;1,2920;1,292
5,310000;0,0252;-0,0317;1,2356;1,236
5,315000;-0,0222;0,0386;1,0105;1,011
5,320000;-0,0200;-0,0043;0,8190;0,819
5,324000;0,0398;-0,0078;0,8415;0,843
5,329000;0,0177;-0,0200;0,8326;0,833
5,335000;0,0170;0,0019;0,8566;0,857
5,339000;0,0299;0,0193;1,0305;1,031
5,358000;-0,0197;-0,0445;1,1643;1,165
5,359000;-0,0641;0,0144;1,2091;1,211
5,360000;-0,0648;0,0233;1,0497;1,052
5,364000;-0,0668;-0,0122;1,1386;1,141
5,365000;-0,0088;-0,0413;0,8943;0,895
5,371000;-0,0113;0,0254;0,6383;0,639
5,374000;-0,0024;0,0181;0,7431;0,743
5,384000;0,0390;-0,0800;0,9145;0,919
5,385000;0,0011;0,0333;1,1735;1,174
5,390000;-0,0170;0,0380;1,0105;1,011
5,397000;-0,0033;-0,0059;1,2487;1,249
5,400000;-0,0033;-0,0336;1,2781;1,279
5,404000;-0,0343;0,0266;1,0130;1,014
5,410000;-0,0328;0,0052;0,8605;0,861
5,414000;-0,0033;-0,0441;0,7310;0,732
5,418000;0,0159;0,0033;0,7268;0,727
5,423000;-0,0198;0,0085;0,7611;0,761
5,429000;-0,0692;0,0030;1,1112;1,113
5,433000;-0,0799;-0,0307;1,3458;1,348
5,439000;-0,0548;0,0480;1,2746;1,277
5,453000;0,0138;0,0203;1,1523;1,153
5,455000;0,0341;-0,0335;1,0315;1,033
5,455000;0,0502;0,0132;0,8355;0,837
5,478000;0,0055;-0,0075;0,6080;0,608
5,480000;0,0257;-0,0139;0,7042;0,705
5,480000;0,0247;-0,0094;0,8854;0,886
5,481000;-0,0222;-0,0203;0,9673;0,968
5,481000;-0,0772;0,0283;1,2572;1,260
5,483000;-0,0811;0,0012;1,2527;1,255
5,489000;-0,0370;-0,0297;1,2978;1,299
5,494000;-0,0085;0,0065;1,0659;1,066
5,499000;-0,0124;0,0284;0,8101;0,811
